Name,Fingerprint,Flags,IP,OrPort,ObservedBW,GuardClients,DirClients,Uptime,Longitude,Latitude)
hollow,008164D073537EEE099B83935A87A80FABCE365D,MEH,158.255.3.14,9001,0.986808,,de:8,1022893,37.6171,55.7483
zech1989,008E7B70C3B4A7520B5BEAB8067ABCDC8E63F1FD,MG,185.243.53.222,9001,10.464255999999999,,us:1160|ru:1104|de:704|fr:288|ua:288|gb:208|ca:144|ir:128|nl:128|in:120|it:120|au:96|br:80|es:80|jp:80|pl:72|ae:64|fi:64|ie:64|at:56|be:48|md:48|by:40|ch:40|cz:40|ph:40|gr:32|id:32|lv:32|mx:32|ro:32|se:32|cl:24|co:24|hk:24|kr:24|my:24|tw:24|za:24|ar:16|bg:16|dk:16|hu:16|iq:16|is:16|kz:16|lt:16|ng:16|no:16|sc:16|sd:16|si:16|vn:16|af:8|al:8|am:8|az:8|ba:8|bd:8|bi:8|bs:8|dz:8|ec:8|ee:8|eg:8|et:8|ge:8|gp:8|gq:8|gt:8|hn:8|hr:8|il:8|im:8|jo:8|ke:8|kh:8|kw:8|lk:8|lu:8|ma:8|mn:8|mq:8|mt:8|np:8|nz:8|pk:8|ps:8|pt:8|qa:8|rs:8|rw:8|sa:8|sg:8|sk:8|th:8|tj:8|tn:8|tr:8|tt:8|uy:8|ve:8|ye:8|zm:8,129721,21.0362,52.2394
baryon,0095792CC00758F245795556C957C20A3FF7E1BE,M,46.101.220.117,9001,1.188491,,de:16|ru:16|us:16|ca:8|fr:8|it:8|jp:8|nl:8|ua:8,279136,8.6837,50.1169
jactr,009851DF933754B00DDE876FCE4088CE1B4940C1,M,84.40.112.70,9001,0.190464,,us:4640|de:1200|cy:536|gb:32|au:24|bd:16|ca:16|in:16|ir:16|ae:8|ar:8|br:8|eg:8|es:8|fj:8|fr:8|id:8|ie:8|ke:8|kh:8|lk:8|mx:8|ng:8|no:8|ph:8|pk:8|sa:8|sg:8|th:8|vn:8|za:8,138362,23.325,42.6951
IsThisAGoodIdea,009D8CF16CCF71231AB5CE55C82A03446DA3F94B,M,220.233.27.93,9001,0.07288800000000001,,de:8,654961,151.2118,-33.8884
nuclear,00A2F70B3138EFF06D78DAB9995831C5659335EB,ME,128.199.38.115,9001,0.0,,,2,4.9392,52.352
botwing,00A8A90B091281D0A05830981F3CF8E7780B7736,MH,69.61.103.45,443,0.485392,,de:16|al:8|ar:8|bg:8|ca:8|fr:8|hu:8|it:8|my:8|nl:8|pl:8|ro:8|ru:8|tr:8|tw:8|ua:8|us:8,2732583,-84.3871,33.7485
Unnamed,00B3C9FB79E36905A517A489B058246759ABFBC8,M,80.254.128.45,9001,0.11919,,de:8|us:8,6611854,9.491,51.2993
effiorg1984,00CCE6A84E6D63A1A42E105839BC8ED5D4B16669,MGEH,89.236.112.100,443,11.593106,,de:8,1101791,25.7467,62.2406
deepwebunderground1,00E9A86E7733240E60D8435A7BBD634A23894098,MH,64.137.250.40,9001,1.6472950000000002,,de:24|us:16|??:8|ar:8|at:8|au:8|be:8|br:8|ca:8|ch:8|co:8|es:8|fr:8|gb:8|il:8|in:8|ir:8|it:8|jp:8|mo:8|mx:8|nl:8|pl:8|ru:8|ve:8,4298407,42.6063,20.0069
Unnamed,00F3864073E4AC4F4B52405034599CBAA0BA4F97,ME,66.175.211.27,9001,0.265714,,,11738840,-74.4592,40.8229
MYLEX,010B7728454411F485CE29D4C79A14534151C2C4,MGH,77.123.42.148,444,4.165551000000001,,,1840252,30.5287,50.4522
Unnamed,010BF849DFFDFBF86233898B76B7775B5F6EEE55,MH,131.255.5.189,4038,1.144607,,de:16|fr:8|gh:8|in:8|it:8|ru:8|sk:8|tr:8|us:8,4623840,-58.3845,-34.6022
DigiGesTor1e1,0111BA9B604669E636FFD5B503F382A4B7AD6E80,MGEH,176.10.104.240,443,23.766596,,us:3736|ru:3608|tr:2256|id:1848|ir:1200|nl:496|de:408|in:368|ua:352|mx:232|th:208|fr:184|gb:184|br:176|kr:152|cz:128|it:104|vn:104|ae:88|ca:88|ve:88|au:80|es:72|jp:56|pl:56|se:56|sg:56|ch:48|fi:48|ie:48|md:40|my:40|pk:40|tw:40|at:32|be:32|hk:32|lv:32|ar:24|cl:24|cn:24|co:24|il:24|ph:24|ro:24|sd:24|uz:24|za:24|bg:16|dk:16|dz:16|eg:16|gr:16|hu:16|jo:16|kz:16|lk:16|lt:16|ma:16|om:16|pe:16|pt:16|sk:16|ug:16|??:8|af:8|al:8|am:8|az:8|ba:8|bd:8|bh:8|bm:8|bn:8|bo:8|by:8|bz:8|ci:8|cm:8|cr:8|cu:8|cw:8|cy:8|do:8|ec:8|ee:8|et:8|ge:8|gh:8|gn:8|gt:8|hn:8|hr:8|iq:8|is:8|ke:8|kh:8|kw:8|lb:8|li:8|lu:8|ly:8|mg:8|mm:8|mn:8|mo:8|mq:8|mt:8|na:8|ng:8|ni:8|no:8|np:8|nz:8|pa:8|pr:8|ps:8|qa:8|re:8|rs:8|sc:8|si:8|sv:8|sy:8|tn:8|tt:8|tz:8|uy:8,815991,7.6412,46.6616
motauri,01181B31BE5860C7D66DA88F88AD522C06470FD9,MEH,95.143.193.125,443,1.1706320000000001,,de:8,389044,17.1011,61.7134
Papaha13,0123C4C87A25A5FC64CFCA837051F88F5171CFAD,M,46.149.84.109,13131,1.77664,,,64802,31.2933,51.5055
biochemistmoscow,0128115EC4CC35785E005F0BF2FEDF7ECDC4F03B,MH,188.32.140.126,12630,0.45961799999999997,,de:16|au:8|ca:8|es:8|fr:8|hu:8|jp:8|nl:8|ro:8|ru:8|sa:8|us:8,11646154,37.6171,55.7483
Unnamed,0147AF2E776C3C2035BD2DA937CB56A9D747E1F1,MGH,176.9.92.102,20001,20.776576000000002,,us:1576|ru:1080|de:880|fr:576|ua:216|nl:208|gb:200|in:200|ir:168|ca:152|it:144|br:136|jp:136|es:120|md:120|pl:104|ie:88|au:72|ar:64|??:48|by:48|ae:40|bg:40|ch:40|fi:40|hu:40|il:40|mx:40|at:32|be:32|cz:32|dk:32|id:32|kz:32|se:32|tw:32|co:24|gr:24|kr:24|ro:24|sg:24|ve:24|bw:16|dz:16|eg:16|hr:16|kw:16|lu:16|lv:16|no:16|nz:16|om:16|pe:16|ph:16|pk:16|pt:16|rs:16|sa:16|sd:16|sk:16|vn:16|za:16|al:8|ao:8|ba:8|bb:8|bd:8|bh:8|bo:8|ci:8|cl:8|cm:8|cn:8|cr:8|cy:8|do:8|ec:8|ee:8|et:8|gd:8|ge:8|gh:8|gu:8|hk:8|hn:8|iq:8|kg:8|lk:8|lt:8|ly:8|ma:8|mk:8|mm:8|mn:8|my:8|mz:8|ng:8|np:8|pr:8|py:8|qa:8|rw:8|sc:8|si:8|sv:8|th:8|tj:8|tn:8|tr:8|tt:8|uy:8|ye:8|yt:8,1429222,9.491,51.2993
marsmellow,014EE24BCBDA160F236B2547A4639B27E303A1E7,MH,62.251.89.74,9001,0.528807,,de:16|jp:8|ru:8|tr:8|ua:8|us:8,3535431,4.8995,52.3824
d0dak,016093EE4BAE9AF473FC0C811A9D10FDAA9CA34B,MH,62.65.107.36,443,1.337086,,de:16|us:16|ch:8|hk:8|ru:8|sg:8|tr:8,3476072,16.3569,56.6591
heidelbeermann,0165A680862DE5C34CD7724113472AF7B1DDC9FB,MH,84.19.178.155,9001,0.840778,,de:8|pt:8|ru:8|us:8,2082864,9.491,51.2993
noce,01664D41A81F817A3E71400D6BFD40947AA40AFB,MGH,216.127.173.78,443,7.144203999999999,,us:816|ru:640|de:480|fr:224|ua:216|gb:136|in:128|ae:104|ca:104|jp:104|ir:72|br:64|it:64|es:56|nl:56|au:48|cz:48|fi:48|pl:48|at:40|mx:40|be:32|ch:24|dk:24|id:24|ie:24|kr:24|no:24|ro:24|sg:24|sk:24|vn:24|??:16|ar:16|bm:16|dz:16|gr:16|hk:16|il:16|md:16|my:16|ph:16|se:16|si:16|za:16|al:8|am:8|ba:8|bd:8|bg:8|bh:8|bo:8|bs:8|cl:8|co:8|cu:8|cy:8|do:8|ee:8|eg:8|et:8|gh:8|hr:8|hu:8|ke:8|kh:8|kw:8|kz:8|la:8|li:8|lt:8|lu:8|lv:8|ma:8|mm:8|mv:8|ng:8|np:8|nz:8|pe:8|pk:8|pt:8|py:8|rs:8|rw:8|sc:8|sd:8|sr:8|sy:8|th:8|tr:8|tw:8|uz:8|ve:8|vi:8|vu:8,1037172,-97.822,37.751
CheenaTorExit1,01729F10A81DDD8A92D770B2133082EB56C75E26,MGEH,178.17.170.135,9001,7.089199,,de:8,2394077,28.8574,47.0042
hedden,0173A7A8BA9D32043641B69726D32A9ADFE26D16,MGE,93.174.93.133,443,7.788544,,cz:8|de:8|nl:8|ua:8,320851,4.8975,52.3759
high5one,017B8DA45CC13DCCE75F0930B3AD81DB3086E389,M,185.26.156.45,64016,0.117998,,ua:8,10288110,9.491,51.2993
clifford,018034682850345984781E353B7A463443EC3F06,M,97.107.138.68,9001,0.9227069999999999,,,6037663,-74.4592,40.8229
StarlightGlimmer,0181B71288CE6D7D57AA7447B9BB0602642CD73B,MGH,51.15.240.157,9001,16.094189,,us:2280|ru:1992|de:1280|fr:664|ua:552|gb:448|ca:392|in:296|nl:272|ir:248|it:184|jp:168|es:160|au:152|pl:152|at:128|br:128|se:120|ch:104|fi:104|md:96|mx:88|no:88|id:80|il:72|kr:72|be:64|by:64|hu:64|om:64|ae:56|nz:56|ug:56|ve:56|ar:48|hr:48|ie:48|ro:48|cz:40|dk:40|gr:40|sa:40|th:40|tr:40|tw:40|bg:32|cl:32|dz:32|pt:32|vn:32|bd:24|hk:24|lt:24|lv:24|ph:24|rs:24|sg:24|sk:24|za:24|az:16|ci:16|cm:16|co:16|cy:16|ec:16|iq:16|kg:16|kz:16|my:16|ng:16|pe:16|pk:16|rw:16|si:16|tn:16|??:8|ad:8|af:8|al:8|am:8|ba:8|bb:8|bf:8|bh:8|bj:8|bm:8|bo:8|bs:8|cn:8|cr:8|do:8|ee:8|eg:8|et:8|ge:8|gh:8|gt:8|hn:8|im:8|is:8|jm:8|jo:8|ke:8|kw:8|lb:8|li:8|lk:8|lu:8|ly:8|ma:8|mc:8|mk:8|mu:8|ni:8|np:8|pa:8|pr:8|qa:8|re:8|sc:8|sn:8|sr:8|sy:8|tg:8|tj:8|tt:8|tz:8|ye:8|zw:8,4939259,2.3387,48.8582
Unnamed,01981F09AF08EB1EC69F91B31D89B6C76757620A,MH,54.36.112.244,9001,1.026425,,de:32|us:24|es:16|ae:8|ar:8|at:8|au:8|bg:8|br:8|ca:8|ch:8|fr:8|gb:8|gr:8|hk:8|hr:8|id:8|ie:8|in:8|ir:8|it:8|jp:8|lt:8|mn:8|mz:8|nl:8|pe:8|pl:8|pt:8|ro:8|ru:8|se:8|tw:8|ua:8,712930,2.3387,48.8582
PyotrTorpotkinTwo,019FEB22CE04CBD0489B7F24BE038518B64FA223,MGH,142.44.243.133,9001,9.740288,,,338421,-73.5848,45.4995
multisec2,01A0FC0A1A118E1D7B178E239654080D5CFE63F8,MEH,193.90.12.116,9002,9.888698,,de:8,4568859,10.7343,59.9016
ForEdSnowden,01A1D15F9FC67ED05FA2966FF883067ED502CF08,M,51.15.133.16,9001,3.2340340000000003,,,9124280,2.3387,48.8582
bluet0rchiere,01A29616776B7DFAEDD8C888CEE92276AF7B3E7D,MGH,40.69.190.27,443,3.7355270000000003,,us:464|ru:360|de:208|ua:136|fr:88|gb:88|in:64|it:64|ca:56|ir:56|ae:48|jp:48|nl:48|au:32|es:32|id:32|ie:32|no:32|pl:32|br:24|ch:24|??:16|at:16|ba:16|by:16|dk:16|fi:16|gr:16|il:16|md:16|pe:16|ro:16|se:16|tw:16|am:8|ar:8|bb:8|bd:8|be:8|bg:8|cl:8|cm:8|co:8|cz:8|dz:8|ec:8|ge:8|gh:8|gy:8|hk:8|hr:8|hu:8|jm:8|ke:8|kh:8|kr:8|kw:8|kz:8|lk:8|lu:8|lv:8|ly:8|ma:8|me:8|mt:8|mx:8|my:8|ng:8|np:8|nz:8|ph:8|pk:8|pt:8|rs:8|sa:8|sc:8|sd:8|sg:8|si:8|sk:8|sv:8|th:8|tn:8|tr:8|vn:8|ye:8|za:8,20347541,-93.6124,41.6021
SicceggeChadwick,01A4F3CF912293E75579327790C4506A58FC20C3,M,185.44.107.74,4223,0.445213,,de:8,1682207,9.491,51.2993
pezizomycotina,01A50C2C82112B41D38608C651B3A8F4C5B9A5C5,M,45.77.147.38,9001,1.1445699999999999,,de:8,4241100,-74.4606,40.5511
Unnamed,01A5EB328D9E3E96F4B4C01723B27DC34777F43C,MH,185.80.222.105,9001,1.047424,,de:16|us:16|ar:8|be:8|bg:8|ca:8|dk:8|es:8|fr:8|gb:8|il:8|ir:8|it:8|jp:8|nl:8|pe:8|pl:8|ru:8|sa:8|se:8|vn:8,11824217,4.8975,52.3759
rixtyminutes,01AE2DE314276C82FCCC3603A1C2F3238E6544C9,MGH,149.56.233.142,443,29.113369,,us:5160|ru:3976|de:2424|fr:1448|ua:1112|gb:992|in:688|nl:632|ca:616|ae:576|ir:512|jp:432|it:384|au:344|es:344|br:304|pl:296|md:232|at:200|fi:192|se:192|ch:184|sa:184|ie:168|mx:168|om:152|cz:128|ar:120|id:120|vn:120|be:112|il:112|kr:112|my:104|no:104|ro:88|tw:80|sg:72|bg:64|co:64|dk:64|hk:64|pt:64|th:64|hu:56|kz:56|lu:56|lv:56|nz:56|pk:56|ug:56|??:48|ee:48|gr:48|ph:48|sk:48|za:48|cl:40|ng:40|rs:40|tr:40|dz:32|pe:32|ge:24|gh:24|hr:24|lt:24|ma:24|qa:24|sd:24|si:24|ba:16|bd:16|bh:16|by:16|cr:16|cy:16|ec:16|iq:16|jm:16|ke:16|kg:16|kw:16|lb:16|mq:16|np:16|py:16|rw:16|tn:16|tt:16|uy:16|ad:8|af:8|ag:8|al:8|am:8|ao:8|az:8|bn:8|bo:8|bz:8|cd:8|ci:8|cm:8|cu:8|cw:8|dj:8|do:8|eg:8|et:8|gd:8|gp:8|gt:8|gy:8|hn:8|im:8|is:8|je:8|jo:8|kh:8|kp:8|lk:8|lr:8|ly:8|mc:8|me:8|mg:8|mk:8|ml:8|mn:8|mu:8|na:8|nc:8|ni:8|pa:8|pr:8|ps:8|re:8|sn:8|so:8|sy:8|td:8|uz:8|ve:8|ye:8|zm:8|zw:8,1940521,-73.5887,45.5075
FlashBanana,01B3B4C4EEE21B1BA1EBCF15D3EDE150C798BB6C,MH,85.25.159.253,47044,1.6563379999999999,,,745577,7.7418,48.5855
UEUEUEU,01B8BEF8445F4EBC74B766D110F8A2664C95DB94,MH,65.50.203.5,9001,0.220911,,de:8|pe:8|ru:8|tr:8|us:8,3960115,-122.6937,45.4972
anonA437536,01BFEFE4153F960D156750849A26935415DAE5E3,M,79.201.44.136,80,0.827667,,de:16|??:8|ae:8|ar:8|at:8|au:8|br:8|es:8|fr:8|gb:8|gr:8|it:8|jp:8|mx:8|nl:8|no:8|pl:8|ru:8|ua:8|us:8|ve:8|za:8,5551,10.8922,49.8917
lach,01CBB8C29AD7013176F839F7D4CED72AD14287E7,M,103.250.73.218,541,0.20617,,??:8|tr:8|tw:8|ua:8|us:8,41067326,139.6899,35.6893
FSOCIETYNOOB,01D37F425CAE847197F5A164224DD2678C37EBED,M,95.188.89.206,9001,0.406528,,,4,92.7885,56.0133
Unnamed,01D708B4177DDDD7B9F1A41A3081F330FB8EF038,M,185.243.112.87,9001,0.723683,,de:8,12929511,4.8995,52.3824
haal,01D7461B244FD409CBBE78CFF6F3FAE483F5CF14,ME,223.26.48.248,443,0.6912,,de:8|tr:8,259324,114.1657,22.2578
aerona,01E79D11DAF1B2F522CED15F3304C37656F98C7E,MGH,145.239.72.73,9001,11.810312,,us:2024|ru:1464|de:1040|fr:536|ua:448|gb:440|ca:224|in:224|ir:200|it:200|nl:192|es:160|br:152|jp:152|au:136|pl:112|se:112|fi:96|ch:88|id:80|md:80|cz:64|il:64|mx:64|ro:64|at:56|sg:56|hu:48|sa:48|ar:40|ie:40|ph:40|ae:32|be:32|bg:32|cl:32|dk:32|gr:32|hk:32|kr:24|ng:24|no:24|nz:24|om:24|pk:24|ve:24|??:16|bd:16|co:16|cr:16|ec:16|ee:16|eg:16|hr:16|jm:16|kz:16|my:16|pt:16|qa:16|th:16|tw:16|ug:16|za:16|al:8|am:8|az:8|ba:8|bb:8|bh:8|bj:8|bo:8|bs:8|by:8|ci:8|cm:8|cy:8|do:8|dz:8|et:8|ge:8|gh:8|gq:8|gy:8|iq:8|ke:8|kw:8|ky:8|lb:8|lk:8|lt:8|lu:8|lv:8|ma:8|mg:8|mq:8|mu:8|nc:8|ne:8|np:8|pe:8|ps:8|py:8|re:8|rs:8|sc:8|si:8|sk:8|sn:8|sy:8|tj:8|tn:8|tr:8|tt:8|uz:8|vn:8|ye:8,1771744,21.0362,52.2394
Fission9,01FD173C0AFD8137A21F0B28DC2DB1329DF0F529,MGH,173.208.206.190,443,7.199186,,us:968|ru:680|de:584|fr:352|ua:216|gb:192|nl:128|ca:120|in:120|ae:112|ir:88|it:80|ch:72|md:72|au:64|es:64|fi:64|at:56|br:56|pl:56|ar:40|by:40|id:40|ie:40|jp:40|kr:40|no:40|om:40|gr:32|mx:32|bg:24|il:24|iq:24|nz:24|se:24|sg:24|??:16|bd:16|be:16|cy:16|cz:16|eg:16|hr:16|is:16|jo:16|kz:16|lt:16|lu:16|lv:16|my:16|pk:16|pt:16|ro:16|rs:16|sd:16|tw:16|az:8|ba:8|bh:8|bm:8|bz:8|ci:8|cl:8|cm:8|co:8|cu:8|dk:8|do:8|dz:8|ec:8|ee:8|et:8|ga:8|gi:8|gp:8|hk:8|hn:8|hu:8|jm:8|ke:8|kg:8|kw:8|lb:8|lk:8|ly:8|ma:8|mm:8|mn:8|mw:8|na:8|ng:8|np:8|pa:8|pe:8|pg:8|ph:8|pr:8|qa:8|re:8|sk:8|sr:8|th:8|tn:8|tr:8|tz:8|ug:8|ve:8|vn:8|ye:8|za:8,1642038,-97.822,37.751
daskapital,01FE2137C42E4802507A1FD97B0158116FD78A8C,MH,85.214.199.30,443,7.988789,us:464|de:440|fr:304|jp:232|pl:176|es:152|it:152|gb:128|ru:112|nl:96|ar:88|br:88|ca:72|in:64|at:40|bg:40|gr:40|tw:40|be:32|id:32|mx:32|se:32|ua:32|ve:32|au:24|ch:24|cz:24|ie:24|il:24|my:24|th:24|vn:24|cl:16|co:16|fi:16|hr:16|hu:16|lu:16|ma:16|ph:16|pt:16|rs:16|sa:16|sk:16|tr:16|za:16|??:8|ad:8|ae:8|al:8|am:8|az:8|ba:8|bd:8|bh:8|bn:8|bs:8|by:8|cu:8|cy:8|dk:8|do:8|dz:8|ec:8|ee:8|eg:8|ge:8|gp:8|gt:8|hk:8|hn:8|ir:8|is:8|jo:8|kh:8|kr:8|lb:8|lc:8|lk:8|lt:8|lv:8|ly:8|md:8|me:8|mk:8|mn:8|mt:8|mu:8|mz:8|nc:8|ng:8|ni:8|no:8|np:8|nz:8|om:8|pa:8|pe:8|pk:8|pr:8|py:8|qa:8|re:8|ro:8|sc:8|sg:8|si:8|sn:8|tn:8|tt:8|tz:8|uy:8|vc:8|xk:8|zm:8,us:152|de:120|fr:88|ru:64|jp:56|es:40|it:40|gb:32|ar:24|ca:24|nl:24|ua:24|at:16|be:16|bg:16|br:16|il:16|in:16|pl:16|tw:16|ae:8|al:8|am:8|au:8|az:8|bf:8|bs:8|by:8|ch:8|cl:8|co:8|cr:8|cy:8|cz:8|dk:8|do:8|dz:8|eg:8|fi:8|gr:8|hk:8|hr:8|hu:8|id:8|ie:8|ir:8|is:8|kr:8|lb:8|lt:8|lv:8|ma:8|mu:8|mx:8|my:8|pa:8|ph:8|pr:8|pt:8|py:8|ro:8|rs:8|sc:8|se:8|sg:8|sk:8|th:8|tr:8|tt:8|uy:8|ve:8|vn:8|za:8,432124,9.491,51.2993
bauruine56,021047C51A57254D263DDB8B9277CA1C286D600E,MGH,94.198.98.21,443,9.956655000000001,us:1072|de:464|ru:440|fr:304|jp:192|nl:184|pl:176|it:144|id:136|gb:128|es:120|br:112|in:96|ca:88|ua:88|ar:48|ie:48|ir:48|ae:40|at:40|au:40|be:40|il:40|mx:40|bg:32|ch:32|gr:32|tw:32|vn:32|cl:24|cz:24|hu:24|pt:24|ro:24|se:24|th:24|co:16|dk:16|dz:16|fi:16|hk:16|kr:16|lu:16|md:16|my:16|no:16|nz:16|pe:16|rs:16|sg:16|sk:16|tn:16|za:16|??:8|al:8|am:8|ao:8|az:8|ba:8|bd:8|bh:8|bo:8|bs:8|by:8|bz:8|cn:8|cr:8|cy:8|do:8|ec:8|eg:8|ge:8|gh:8|gp:8|gt:8|gy:8|hn:8|hr:8|im:8|iq:8|jm:8|jo:8|ke:8|kg:8|kw:8|kz:8|lk:8|lt:8|lv:8|ly:8|ma:8|me:8|mg:8|mk:8|mn:8|mq:8|nc:8|ng:8|np:8|om:8|pg:8|ph:8|pk:8|pr:8|ps:8|py:8|qa:8|re:8|sc:8|sd:8|si:8|sn:8|sv:8|tr:8|tt:8|tz:8|uy:8|ve:8|xk:8|ye:8|yt:8|zm:8,us:464|ru:224|de:168|fr:152|br:48|ca:48|it:48|es:40|ie:40|jp:40|gb:32|in:32|nl:32|ua:32|au:24|pl:24|ae:16|ar:16|at:16|be:16|cn:16|hu:16|ir:16|mx:16|nz:16|sg:16|??:8|az:8|bd:8|bg:8|bs:8|by:8|ch:8|cl:8|co:8|cy:8|cz:8|dk:8|do:8|dz:8|fi:8|gp:8|gr:8|hk:8|id:8|il:8|im:8|iq:8|is:8|kr:8|kz:8|la:8|lu:8|lv:8|ly:8|ma:8|md:8|mk:8|mn:8|mq:8|my:8|no:8|np:8|pe:8|pk:8|pr:8|pt:8|py:8|qa:8|ro:8|rs:8|sc:8|se:8|si:8|sk:8|sn:8|sv:8|th:8|tn:8|tr:8|tt:8|tw:8|tz:8|ve:8|vn:8|ye:8|yt:8,4168724,12.1097,43.1479
